mean_test_score,std_test_score,mean_train_score,mean_fit_time,max_depth,min_samples_leaf,min_samples_split
0.937,0.071,0.961,0.0026,86,12,12
0.937,0.071,0.961,0.0011,86,12,13
0.941,0.066,0.961,0.0011,86,12,14
0.937,0.071,0.961,0.0011,86,12,15
0.941,0.066,0.961,0.0011,86,12,16
0.937,0.071,0.961,0.0016,86,12,17
0.941,0.066,0.961,0.0017,86,12,18
0.941,0.066,0.961,0.0014,86,12,19
0.94,0.067,0.961,0.0011,86,13,2
0.944,0.061,0.961,0.0011,86,13,3
0.944,0.061,0.961,0.0011,86,13,4
0.944,0.061,0.961,0.0011,86,13,5
0.94,0.067,0.961,0.0011,86,13,6
0.94,0.067,0.961,0.0011,86,13,7
0.94,0.067,0.961,0.0011,86,13,8
0.94,0.067,0.961,0.0011,86,13,9
0.94,0.067,0.961,0.0011,86,13,10
0.94,0.067,0.961,0.0011,86,13,11
0.944,0.061,0.961,0.0011,86,13,12
0.944,0.061,0.961,0.0009,86,13,13
0.94,0.067,0.961,0.001,86,13,14
0.94,0.067,0.961,0.0011,86,13,15
0.944,0.061,0.961,0.0012,86,13,16
0.94,0.067,0.961,0.0011,86,13,17
0.944,0.061,0.961,0.0012,86,13,18
0.944,0.061,0.961,0.001,86,13,19
0.944,0.067,0.958,0.0009,86,14,2
0.944,0.067,0.958,0.0009,86,14,3
0.947,0.06,0.958,0.0011,86,14,4
0.944,0.067,0.958,0.001,86,14,5
0.943,0.067,0.958,0.0011,86,14,6
0.947,0.06,0.958,0.0011,86,14,7
0.947,0.06,0.958,0.0011,86,14,8
0.943,0.067,0.958,0.001,86,14,9
0.943,0.067,0.958,0.0017,86,14,10
0.943,0.067,0.958,0.0011,86,14,11
0.947,0.06,0.958,0.0009,86,14,12
0.947,0.06,0.958,0.001,86,14,13
0.949,0.06,0.958,0.0011,86,14,14
0.949,0.06,0.958,0.001,86,14,15
0.944,0.067,0.958,0.0011,86,14,16
0.943,0.067,0.958,0.0011,86,14,17
0.947,0.06,0.958,0.0011,86,14,18
0.943,0.067,0.958,0.0011,86,14,19
0.944,0.052,0.957,0.001,86,15,2
0.944,0.052,0.957,0.001,86,15,3
0.944,0.052,0.957,0.0011,86,15,4
0.944,0.052,0.957,0.0013,86,15,5
0.944,0.052,0.957,0.0013,86,15,6
0.944,0.052,0.957,0.0011,86,15,7
0.944,0.052,0.957,0.0011,86,15,8
0.944,0.052,0.957,0.0011,86,15,9
0.944,0.052,0.957,0.0011,86,15,10
0.944,0.052,0.957,0.0011,86,15,11
0.944,0.052,0.957,0.0011,86,15,12
0.944,0.052,0.957,0.0011,86,15,13
0.944,0.052,0.957,0.0012,86,15,14
0.944,0.052,0.957,0.0012,86,15,15
0.944,0.052,0.957,0.0011,86,15,16
0.944,0.052,0.957,0.0011,86,15,17
0.944,0.052,0.957,0.0024,86,15,18
0.944,0.052,0.957,0.0011,86,15,19
0.946,0.055,0.956,0.0011,86,16,2
0.946,0.055,0.956,0.0027,86,16,3
0.946,0.055,0.956,0.0016,86,16,4
0.946,0.055,0.956,0.0023,86,16,5
0.946,0.055,0.956,0.0016,86,16,6
0.946,0.055,0.956,0.0024,86,16,7
0.946,0.055,0.956,0.0017,86,16,8
0.946,0.055,0.956,0.0012,86,16,9
0.946,0.055,0.956,0.0011,86,16,10
0.946,0.055,0.956,0.0011,86,16,11
0.946,0.055,0.956,0.0011,86,16,12
0.946,0.055,0.956,0.0016,86,16,13
0.946,0.055,0.956,0.0011,86,16,14
0.946,0.055,0.956,0.0011,86,16,15
0.946,0.055,0.956,0.0011,86,16,16
0.946,0.055,0.956,0.0011,86,16,17
0.946,0.055,0.956,0.0011,86,16,18
0.946,0.055,0.956,0.0011,86,16,19
0.947,0.058,0.956,0.0012,86,17,2
0.947,0.058,0.956,0.0011,86,17,3
0.947,0.058,0.956,0.0011,86,17,4
0.947,0.058,0.956,0.0011,86,17,5
0.947,0.058,0.956,0.0011,86,17,6
0.947,0.058,0.956,0.0011,86,17,7
0.947,0.058,0.956,0.0034,86,17,8
0.947,0.058,0.956,0.0011,86,17,9
0.947,0.058,0.956,0.0011,86,17,10
0.947,0.058,0.956,0.0011,86,17,11
0.947,0.058,0.956,0.0011,86,17,12
0.947,0.058,0.956,0.0011,86,17,13
0.947,0.058,0.956,0.0012,86,17,14
0.947,0.058,0.956,0.0011,86,17,15
0.947,0.058,0.956,0.0011,86,17,16
0.947,0.058,0.956,0.0011,86,17,17
0.947,0.058,0.956,0.0011,86,17,18
0.947,0.058,0.956,0.0012,86,17,19
0.947,0.058,0.955,0.0016,86,18,2
0.947,0.058,0.955,0.002,86,18,3
0.947,0.058,0.955,0.0011,86,18,4
0.947,0.058,0.955,0.0024,86,18,5
0.947,0.058,0.955,0.0018,86,18,6
0.947,0.058,0.955,0.0011,86,18,7
0.947,0.058,0.955,0.0013,86,18,8
0.947,0.058,0.955,0.0011,86,18,9
0.947,0.058,0.955,0.001,86,18,10
0.947,0.058,0.955,0.001,86,18,11
0.947,0.058,0.955,0.001,86,18,12
0.947,0.058,0.955,0.001,86,18,13
0.947,0.058,0.955,0.0011,86,18,14
0.947,0.058,0.955,0.0025,86,18,15
0.947,0.058,0.955,0.001,86,18,16
0.947,0.058,0.955,0.001,86,18,17
0.947,0.058,0.955,0.0011,86,18,18
0.947,0.058,0.955,0.001,86,18,19
0.947,0.058,0.955,0.0011,86,19,2
0.947,0.058,0.955,0.0011,86,19,3
0.947,0.058,0.955,0.0011,86,19,4
0.947,0.058,0.955,0.0011,86,19,5
0.947,0.058,0.955,0.001,86,19,6
0.947,0.058,0.955,0.0025,86,19,7
0.947,0.058,0.955,0.0011,86,19,8
0.947,0.058,0.955,0.0015,86,19,9
0.947,0.058,0.955,0.0016,86,19,10
0.947,0.058,0.955,0.0024,86,19,11
0.947,0.058,0.955,0.0016,86,19,12
0.947,0.058,0.955,0.0011,86,19,13
0.947,0.058,0.955,0.0011,86,19,14
0.947,0.058,0.955,0.0011,86,19,15
0.947,0.058,0.955,0.0011,86,19,16
0.947,0.058,0.955,0.001,86,19,17
0.947,0.058,0.955,0.001,86,19,18
0.947,0.058,0.955,0.001,86,19,19
0.946,0.058,0.986,0.0012,87,2,2
0.946,0.055,0.985,0.0013,87,2,3
0.946,0.066,0.985,0.0018,87,2,4
0.946,0.066,0.983,0.0031,87,2,5
0.944,0.058,0.983,0.0013,87,2,6
0.944,0.059,0.981,0.0013,87,2,7
0.939,0.055,0.98,0.0013,87,2,8
0.939,0.058,0.979,0.0013,87,2,9
0.94,0.051,0.978,0.0013,87,2,10
0.943,0.056,0.977,0.0013,87,2,11
0.94,0.056,0.976,0.0013,87,2,12
0.94,0.056,0.976,0.0013,87,2,13
0.936,0.061,0.974,0.0012,87,2,14
0.934,0.064,0.972,0.0012,87,2,15
0.937,0.064,0.971,0.0012,87,2,16
0.937,0.064,0.971,0.0027,87,2,17
0.939,0.067,0.971,0.0013,87,2,18
0.937,0.064,0.971,0.0016,87,2,19
0.949,0.054,0.983,0.0013,87,3,2
0.95,0.045,0.983,0.0015,87,3,3
0.946,0.045,0.983,0.0012,87,3,4
0.949,0.047,0.983,0.0013,87,3,5
0.949,0.047,0.983,0.0012,87,3,6
0.944,0.05,0.981,0.0012,87,3,7
0.94,0.053,0.98,0.0012,87,3,8
0.946,0.052,0.979,0.0013,87,3,9
0.946,0.052,0.978,0.0012,87,3,10
0.943,0.056,0.977,0.0013,87,3,11
0.94,0.056,0.976,0.0012,87,3,12
0.94,0.056,0.976,0.0012,87,3,13
0.936,0.061,0.974,0.0012,87,3,14
0.934,0.064,0.972,0.0012,87,3,15
0.939,0.067,0.971,0.0019,87,3,16
0.937,0.064,0.971,0.0012,87,3,17
0.937,0.064,0.971,0.0013,87,3,18
0.937,0.064,0.971,0.0023,87,3,19
0.941,0.057,0.977,0.0012,87,4,2
0.941,0.057,0.977,0.0012,87,4,3
0.941,0.055,0.977,0.0012,87,4,4
0.94,0.057,0.977,0.0012,87,4,5
0.94,0.057,0.977,0.0013,87,4,6
0.943,0.054,0.977,0.0012,87,4,7
0.944,0.052,0.977,0.0013,87,4,8
0.946,0.05,0.977,0.0013,87,4,9
0.944,0.052,0.976,0.0013,87,4,10
0.944,0.058,0.975,0.0013,87,4,11
0.941,0.061,0.975,0.0012,87,4,12
0.94,0.062,0.974,0.0012,87,4,13
0.936,0.067,0.972,0.0013,87,4,14
0.934,0.069,0.971,0.0012,87,4,15
0.937,0.068,0.969,0.0012,87,4,16
0.937,0.068,0.969,0.0012,87,4,17
0.937,0.068,0.969,0.0012,87,4,18
0.937,0.068,0.969,0.0012,87,4,19
0.944,0.064,0.974,0.0024,87,5,2
0.944,0.056,0.974,0.0012,87,5,3
0.946,0.064,0.974,0.0032,87,5,4
0.946,0.064,0.974,0.0027,87,5,5
0.944,0.063,0.974,0.0013,87,5,6
0.946,0.061,0.974,0.0012,87,5,7
0.944,0.056,0.974,0.0012,87,5,8
0.946,0.061,0.974,0.0012,87,5,9
0.937,0.069,0.974,0.0012,87,5,10
0.946,0.061,0.973,0.0012,87,5,11
0.943,0.065,0.973,0.0012,87,5,12
0.94,0.061,0.972,0.0012,87,5,13
0.937,0.065,0.971,0.0024,87,5,14
0.936,0.068,0.969,0.0039,87,5,15
0.937,0.07,0.967,0.0012,87,5,16
0.936,0.072,0.967,0.0012,87,5,17
0.936,0.072,0.967,0.0013,87,5,18
0.936,0.072,0.967,0.0012,87,5,19
0.944,0.07,0.972,0.0012,87,6,2
0.941,0.068,0.972,0.0012,87,6,3
0.943,0.066,0.972,0.0012,87,6,4
0.943,0.066,0.972,0.0012,87,6,5
0.944,0.07,0.972,0.0011,87,6,6
0.943,0.072,0.972,0.0012,87,6,7
0.943,0.066,0.972,0.0013,87,6,8
0.941,0.068,0.972,0.0024,87,6,9
0.941,0.062,0.972,0.0012,87,6,10
0.94,0.063,0.972,0.0012,87,6,11
0.941,0.062,0.972,0.0027,87,6,12
0.941,0.067,0.971,0.0013,87,6,13
0.94,0.068,0.97,0.0012,87,6,14
0.937,0.073,0.969,0.0024,87,6,15
0.939,0.075,0.967,0.0012,87,6,16
0.936,0.072,0.967,0.0022,87,6,17
0.937,0.076,0.967,0.0035,87,6,18
0.937,0.07,0.967,0.0021,87,6,19
0.941,0.068,0.97,0.0012,87,7,2
0.94,0.064,0.97,0.0014,87,7,3
0.941,0.068,0.97,0.0011,87,7,4
0.944,0.07,0.97,0.0032,87,7,5
0.943,0.072,0.97,0.0012,87,7,6
0.943,0.072,0.97,0.0012,87,7,7
0.941,0.069,0.97,0.0012,87,7,8
0.944,0.07,0.97,0.0012,87,7,9
0.94,0.064,0.97,0.0012,87,7,10
0.943,0.072,0.97,0.0015,87,7,11
0.943,0.067,0.97,0.0012,87,7,12
0.944,0.07,0.97,0.0012,87,7,13
0.943,0.072,0.97,0.0011,87,7,14
0.94,0.066,0.969,0.0012,87,7,15
0.94,0.069,0.968,0.0013,87,7,16
0.939,0.071,0.968,0.004,87,7,17
0.941,0.072,0.968,0.0012,87,7,18
0.94,0.074,0.968,0.0012,87,7,19
0.936,0.065,0.966,0.0012,87,8,2
0.934,0.066,0.966,0.0023,87,8,3
0.936,0.07,0.966,0.0012,87,8,4
0.936,0.07,0.966,0.0011,87,8,5
0.936,0.065,0.966,0.0012,87,8,6
0.936,0.065,0.966,0.0011,87,8,7
0.936,0.07,0.966,0.0011,87,8,8
0.934,0.066,0.966,0.0012,87,8,9
0.936,0.07,0.966,0.0011,87,8,10
0.934,0.066,0.966,0.0021,87,8,11
0.936,0.065,0.966,0.0012,87,8,12
0.936,0.07,0.966,0.0012,87,8,13
0.936,0.065,0.966,0.0012,87,8,14
0.937,0.069,0.966,0.0012,87,8,15
0.936,0.065,0.966,0.0012,87,8,16
0.937,0.069,0.966,0.0012,87,8,17
0.937,0.069,0.966,0.0012,87,8,18
0.937,0.069,0.966,0.0012,87,8,19
0.94,0.072,0.965,0.0011,87,9,2
0.94,0.072,0.965,0.0011,87,9,3
0.937,0.069,0.965,0.0011,87,9,4
0.94,0.072,0.965,0.0038,87,9,5
0.937,0.069,0.965,0.002,87,9,6
0.94,0.072,0.965,0.0011,87,9,7
0.937,0.069,0.965,0.0011,87,9,8
0.94,0.072,0.965,0.0012,87,9,9
0.937,0.069,0.965,0.0011,87,9,10
0.94,0.072,0.965,0.0011,87,9,11
0.937,0.069,0.965,0.0011,87,9,12
0.937,0.069,0.965,0.0012,87,9,13
0.937,0.069,0.965,0.0012,87,9,14
0.94,0.072,0.965,0.0011,87,9,15
0.937,0.069,0.965,0.0011,87,9,16
0.94,0.072,0.965,0.0012,87,9,17
0.937,0.069,0.965,0.0012,87,9,18
0.94,0.072,0.965,0.002,87,9,19
0.941,0.071,0.962,0.0017,87,10,2
0.937,0.076,0.962,0.0014,87,10,3
0.937,0.076,0.962,0.0012,87,10,4
0.937,0.076,0.962,0.0012,87,10,5
0.941,0.071,0.962,0.0011,87,10,6
0.941,0.071,0.962,0.0012,87,10,7
0.941,0.071,0.962,0.0011,87,10,8
0.941,0.071,0.962,0.0012,87,10,9
0.937,0.076,0.962,0.0015,87,10,10
0.937,0.076,0.962,0.0012,87,10,11
0.937,0.076,0.962,0.0011,87,10,12
0.937,0.076,0.962,0.0012,87,10,13
0.941,0.071,0.962,0.0019,87,10,14
0.941,0.071,0.962,0.0012,87,10,15
0.937,0.076,0.962,0.0011,87,10,16
0.937,0.076,0.962,0.0036,87,10,17
0.941,0.071,0.962,0.0011,87,10,18
0.937,0.076,0.962,0.0011,87,10,19
0.937,0.071,0.961,0.0011,87,11,2
0.933,0.075,0.961,0.0011,87,11,3
0.933,0.075,0.961,0.0011,87,11,4
0.933,0.075,0.961,0.0011,87,11,5
0.933,0.075,0.961,0.0011,87,11,6
0.933,0.075,0.961,0.0011,87,11,7
0.937,0.071,0.961,0.0023,87,11,8
0.937,0.071,0.961,0.0035,87,11,9
0.937,0.071,0.961,0.0011,87,11,10
0.933,0.075,0.961,0.0011,87,11,11
0.933,0.075,0.961,0.0011,87,11,12
0.937,0.071,0.961,0.0011,87,11,13
0.933,0.075,0.961,0.0011,87,11,14
0.937,0.071,0.961,0.0012,87,11,15
0.937,0.071,0.961,0.0011,87,11,16
0.937,0.071,0.961,0.0016,87,11,17
0.933,0.075,0.961,0.0011,87,11,18
0.933,0.075,0.961,0.001,87,11,19
0.941,0.066,0.961,0.0011,87,12,2
0.941,0.066,0.961,0.0011,87,12,3
0.937,0.071,0.961,0.0015,87,12,4
0.937,0.071,0.961,0.0012,87,12,5
0.937,0.071,0.961,0.0023,87,12,6
0.937,0.071,0.961,0.002,87,12,7
0.941,0.066,0.961,0.0011,87,12,8
0.941,0.066,0.961,0.0011,87,12,9
0.937,0.071,0.961,0.0016,87,12,10
0.937,0.071,0.961,0.0024,87,12,11
0.937,0.071,0.961,0.0013,87,12,12
0.937,0.071,0.961,0.0013,87,12,13
0.937,0.071,0.961,0.0011,87,12,14
0.937,0.071,0.961,0.0011,87,12,15
0.941,0.066,0.961,0.0016,87,12,16
0.937,0.071,0.961,0.0022,87,12,17
0.941,0.066,0.961,0.0011,87,12,18
0.941,0.066,0.961,0.002,87,12,19
0.94,0.067,0.961,0.0011,87,13,2
0.944,0.061,0.961,0.0011,87,13,3
0.94,0.067,0.961,0.0011,87,13,4
0.944,0.061,0.961,0.0011,87,13,5
0.944,0.061,0.961,0.0011,87,13,6
0.94,0.067,0.961,0.0011,87,13,7
0.94,0.067,0.961,0.0011,87,13,8
0.94,0.067,0.961,0.0011,87,13,9
0.944,0.061,0.961,0.0011,87,13,10
0.94,0.067,0.961,0.0011,87,13,11
0.94,0.067,0.961,0.0011,87,13,12
0.94,0.067,0.961,0.0011,87,13,13
0.94,0.067,0.961,0.0011,87,13,14
0.944,0.061,0.961,0.0011,87,13,15
0.94,0.067,0.961,0.0011,87,13,16
0.94,0.067,0.961,0.0011,87,13,17
0.944,0.061,0.961,0.0011,87,13,18
0.944,0.061,0.961,0.0012,87,13,19
0.949,0.06,0.958,0.0011,87,14,2
0.949,0.06,0.958,0.001,87,14,3
0.947,0.06,0.958,0.0011,87,14,4
0.947,0.06,0.958,0.0011,87,14,5
0.944,0.067,0.958,0.002,87,14,6
0.949,0.06,0.958,0.0018,87,14,7
0.947,0.06,0.958,0.0011,87,14,8
0.943,0.067,0.958,0.0011,87,14,9
0.947,0.06,0.958,0.0011,87,14,10
0.943,0.067,0.958,0.0011,87,14,11
0.947,0.06,0.958,0.0011,87,14,12
0.944,0.067,0.958,0.0011,87,14,13
0.947,0.06,0.958,0.0011,87,14,14
0.944,0.067,0.958,0.0011,87,14,15
0.947,0.06,0.958,0.0011,87,14,16
0.943,0.067,0.958,0.0011,87,14,17
0.944,0.067,0.958,0.0011,87,14,18
0.949,0.06,0.958,0.0013,87,14,19
0.944,0.052,0.957,0.001,87,15,2
0.944,0.052,0.957,0.0022,87,15,3
0.944,0.052,0.957,0.0013,87,15,4
0.944,0.052,0.957,0.0011,87,15,5
0.944,0.052,0.957,0.0021,87,15,6
0.944,0.052,0.957,0.0011,87,15,7
0.944,0.052,0.957,0.0011,87,15,8
0.944,0.052,0.957,0.0011,87,15,9
0.944,0.052,0.957,0.0011,87,15,10
0.944,0.052,0.957,0.0011,87,15,11
0.944,0.052,0.957,0.0011,87,15,12
0.944,0.052,0.957,0.0011,87,15,13
0.944,0.052,0.957,0.0023,87,15,14
0.944,0.052,0.957,0.001,87,15,15
0.944,0.052,0.957,0.001,87,15,16
0.944,0.052,0.957,0.001,87,15,17
0.944,0.052,0.957,0.0011,87,15,18
0.944,0.052,0.957,0.0012,87,15,19
0.946,0.055,0.956,0.0011,87,16,2
0.946,0.055,0.956,0.0011,87,16,3
0.946,0.055,0.956,0.0011,87,16,4
0.946,0.055,0.956,0.0011,87,16,5
0.946,0.055,0.956,0.0011,87,16,6
0.946,0.055,0.956,0.0011,87,16,7
0.946,0.055,0.956,0.0011,87,16,8
0.946,0.055,0.956,0.0011,87,16,9
0.946,0.055,0.956,0.0011,87,16,10
0.946,0.055,0.956,0.0011,87,16,11
0.946,0.055,0.956,0.0011,87,16,12
0.946,0.055,0.956,0.0011,87,16,13
0.946,0.055,0.956,0.0011,87,16,14
0.946,0.055,0.956,0.0011,87,16,15
0.946,0.055,0.956,0.0011,87,16,16
0.946,0.055,0.956,0.0011,87,16,17
0.946,0.055,0.956,0.0011,87,16,18
0.946,0.055,0.956,0.0011,87,16,19
0.947,0.058,0.956,0.0013,87,17,2
0.947,0.058,0.956,0.0025,87,17,3
0.947,0.058,0.956,0.0019,87,17,4
0.947,0.058,0.956,0.0011,87,17,5
0.947,0.058,0.956,0.0011,87,17,6
0.947,0.058,0.956,0.0011,87,17,7
0.947,0.058,0.956,0.0011,87,17,8
0.947,0.058,0.956,0.0011,87,17,9
0.947,0.058,0.956,0.0011,87,17,10
0.947,0.058,0.956,0.0024,87,17,11
0.947,0.058,0.956,0.001,87,17,12
0.947,0.058,0.956,0.0011,87,17,13
0.947,0.058,0.956,0.0011,87,17,14
0.947,0.058,0.956,0.001,87,17,15
0.947,0.058,0.956,0.0021,87,17,16
0.947,0.058,0.956,0.0009,87,17,17
0.947,0.058,0.956,0.0009,87,17,18
0.947,0.058,0.956,0.0011,87,17,19
0.947,0.058,0.955,0.0011,87,18,2
0.947,0.058,0.955,0.0011,87,18,3
0.947,0.058,0.955,0.001,87,18,4
0.947,0.058,0.955,0.0011,87,18,5
0.947,0.058,0.955,0.0011,87,18,6
0.947,0.058,0.955,0.0012,87,18,7
0.947,0.058,0.955,0.0023,87,18,8
0.947,0.058,0.955,0.0011,87,18,9
0.947,0.058,0.955,0.0011,87,18,10
0.947,0.058,0.955,0.0022,87,18,11
0.947,0.058,0.955,0.001,87,18,12
0.947,0.058,0.955,0.0011,87,18,13
0.947,0.058,0.955,0.001,87,18,14
0.947,0.058,0.955,0.001,87,18,15
0.947,0.058,0.955,0.001,87,18,16
0.947,0.058,0.955,0.0011,87,18,17
0.947,0.058,0.955,0.0023,87,18,18
0.947,0.058,0.955,0.0011,87,18,19
0.947,0.058,0.955,0.0011,87,19,2
0.947,0.058,0.955,0.0011,87,19,3
0.947,0.058,0.955,0.001,87,19,4
0.947,0.058,0.955,0.0011,87,19,5
0.947,0.058,0.955,0.0011,87,19,6
0.947,0.058,0.955,0.0011,87,19,7
0.947,0.058,0.955,0.0011,87,19,8
0.947,0.058,0.955,0.0011,87,19,9
0.947,0.058,0.955,0.0013,87,19,10
0.947,0.058,0.955,0.0011,87,19,11
0.947,0.058,0.955,0.0012,87,19,12
0.947,0.058,0.955,0.0011,87,19,13
0.947,0.058,0.955,0.0011,87,19,14
0.947,0.058,0.955,0.0011,87,19,15
0.947,0.058,0.955,0.0011,87,19,16
0.947,0.058,0.955,0.0011,87,19,17
0.947,0.058,0.955,0.0019,87,19,18
0.947,0.058,0.955,0.003,87,19,19
0.946,0.056,0.985,0.0013,88,2,2
0.946,0.053,0.985,0.0013,88,2,3
0.939,0.066,0.985,0.0013,88,2,4
0.946,0.052,0.983,0.0012,88,2,5
0.949,0.057,0.983,0.0012,88,2,6
0.943,0.061,0.981,0.0012,88,2,7
0.94,0.059,0.98,0.0011,88,2,8
0.94,0.056,0.979,0.0013,88,2,9
0.941,0.049,0.978,0.0023,88,2,10
0.943,0.056,0.977,0.003,88,2,11
0.94,0.056,0.976,0.0036,88,2,12
0.94,0.056,0.976,0.0024,88,2,13
0.936,0.061,0.974,0.0017,88,2,14
0.936,0.068,0.972,0.0012,88,2,15
0.937,0.064,0.971,0.0029,88,2,16
0.939,0.067,0.971,0.0012,88,2,17
0.939,0.067,0.971,0.0013,88,2,18
0.939,0.067,0.971,0.0013,88,2,19
0.952,0.052,0.983,0.0013,88,3,2
0.95,0.045,0.983,0.0013,88,3,3
0.952,0.05,0.983,0.0012,88,3,4
0.949,0.047,0.982,0.0013,88,3,5
0.946,0.045,0.983,0.0013,88,3,6
0.943,0.049,0.981,0.0013,88,3,7
0.944,0.053,0.98,0.0031,88,3,8
0.944,0.048,0.979,0.0012,88,3,9
0.944,0.048,0.978,0.0013,88,3,10
0.944,0.06,0.977,0.0013,88,3,11
0.94,0.056,0.976,0.0013,88,3,12
0.941,0.06,0.976,0.0013,88,3,13
0.936,0.061,0.974,0.0013,88,3,14
0.934,0.064,0.972,0.0013,88,3,15
0.939,0.067,0.971,0.0012,88,3,16
0.937,0.064,0.971,0.0013,88,3,17
0.939,0.067,0.971,0.0013,88,3,18
0.937,0.064,0.971,0.0014,88,3,19
0.941,0.057,0.977,0.0012,88,4,2
0.941,0.057,0.977,0.0012,88,4,3
0.941,0.057,0.977,0.0028,88,4,4
0.941,0.057,0.977,0.0016,88,4,5
0.94,0.057,0.977,0.0012,88,4,6
0.941,0.055,0.977,0.0012,88,4,7
0.941,0.055,0.977,0.0012,88,4,8
0.943,0.055,0.977,0.0012,88,4,9
0.943,0.054,0.976,0.0012,88,4,10
0.944,0.058,0.975,0.0012,88,4,11
0.941,0.061,0.975,0.0012,88,4,12
0.94,0.062,0.974,0.0012,88,4,13
0.936,0.067,0.972,0.0012,88,4,14
0.934,0.069,0.971,0.0023,88,4,15
0.937,0.068,0.969,0.0012,88,4,16
0.937,0.068,0.969,0.0012,88,4,17
0.937,0.068,0.969,0.0012,88,4,18
0.937,0.068,0.969,0.0012,88,4,19
0.947,0.054,0.974,0.0012,88,5,2
0.94,0.072,0.974,0.0012,88,5,3
0.946,0.054,0.974,0.0012,88,5,4
0.944,0.064,0.974,0.0012,88,5,5
0.941,0.067,0.974,0.0012,88,5,6
0.946,0.054,0.974,0.0012,88,5,7
0.941,0.07,0.974,0.0012,88,5,8
0.947,0.062,0.974,0.0012,88,5,9
0.943,0.07,0.974,0.004,88,5,10
0.944,0.057,0.974,0.0012,88,5,11
0.941,0.067,0.973,0.0012,88,5,12
0.941,0.065,0.972,0.0023,88,5,13
0.937,0.065,0.971,0.0017,88,5,14
0.937,0.073,0.969,0.0012,88,5,15
0.939,0.075,0.967,0.0012,88,5,16
0.939,0.075,0.967,0.0025,88,5,17
0.936,0.072,0.967,0.0044,88,5,18
0.939,0.075,0.967,0.0013,88,5,19
0.943,0.066,0.972,0.0012,88,6,2
0.94,0.063,0.972,0.0012,88,6,3
0.94,0.063,0.972,0.0012,88,6,4
0.943,0.066,0.972,0.0014,88,6,5
0.94,0.063,0.972,0.0018,88,6,6
0.943,0.072,0.972,0.0027,88,6,7
0.941,0.068,0.972,0.0022,88,6,8
0.944,0.07,0.972,0.0012,88,6,9
0.944,0.07,0.972,0.0013,88,6,10
0.943,0.072,0.972,0.0012,88,6,11
0.94,0.063,0.972,0.0017,88,6,12
0.94,0.062,0.971,0.0013,88,6,13
0.941,0.073,0.97,0.0012,88,6,14
0.936,0.068,0.969,0.0012,88,6,15
0.937,0.07,0.967,0.0014,88,6,16
0.937,0.07,0.967,0.0012,88,6,17
0.939,0.075,0.967,0.0012,88,6,18
0.936,0.072,0.967,0.0012,88,6,19
0.943,0.072,0.97,0.0012,88,7,2
0.941,0.069,0.97,0.0012,88,7,3
0.943,0.072,0.97,0.0012,88,7,4
0.941,0.062,0.97,0.0013,88,7,5
0.943,0.066,0.97,0.0012,88,7,6
0.943,0.066,0.97,0.0012,88,7,7
0.94,0.064,0.97,0.0012,88,7,8
0.943,0.066,0.97,0.0012,88,7,9
0.94,0.064,0.97,0.0012,88,7,10
0.943,0.067,0.97,0.0012,88,7,11
0.943,0.066,0.97,0.0011,88,7,12
0.943,0.072,0.97,0.0024,88,7,13
0.941,0.062,0.97,0.0034,88,7,14
0.94,0.071,0.969,0.0016,88,7,15
0.94,0.069,0.968,0.0012,88,7,16
0.939,0.071,0.968,0.0011,88,7,17
0.941,0.072,0.968,0.0011,88,7,18
0.94,0.074,0.968,0.0012,88,7,19
0.936,0.065,0.966,0.0015,88,8,2
0.936,0.065,0.966,0.0011,88,8,3
0.937,0.069,0.966,0.0011,88,8,4
0.936,0.065,0.966,0.0011,88,8,5
0.934,0.066,0.966,0.0012,88,8,6
0.937,0.069,0.966,0.0012,88,8,7
0.936,0.065,0.966,0.0012,88,8,8
0.934,0.066,0.966,0.0012,88,8,9
0.936,0.065,0.966,0.0012,88,8,10
0.937,0.069,0.966,0.0012,88,8,11
0.937,0.069,0.966,0.0012,88,8,12
0.936,0.07,0.966,0.0012,88,8,13
0.936,0.07,0.966,0.0012,88,8,14
0.937,0.069,0.966,0.0011,88,8,15
0.934,0.066,0.966,0.0012,88,8,16
0.936,0.065,0.966,0.0012,88,8,17
0.934,0.066,0.966,0.0012,88,8,18
0.937,0.069,0.966,0.0012,88,8,19
0.937,0.069,0.965,0.0011,88,9,2
0.937,0.069,0.965,0.0018,88,9,3
0.94,0.072,0.965,0.0027,88,9,4
0.94,0.072,0.965,0.0019,88,9,5
0.94,0.072,0.965,0.0036,88,9,6
0.94,0.072,0.965,0.0013,88,9,7
0.937,0.069,0.965,0.0016,88,9,8
0.937,0.069,0.965,0.0011,88,9,9
0.94,0.072,0.965,0.0011,88,9,10
0.94,0.072,0.965,0.002,88,9,11
0.937,0.069,0.965,0.0012,88,9,12
0.937,0.069,0.965,0.0017,88,9,13
0.94,0.072,0.965,0.0012,88,9,14
0.94,0.072,0.965,0.0022,88,9,15
0.937,0.069,0.965,0.0034,88,9,16
0.94,0.072,0.965,0.0012,88,9,17
0.94,0.072,0.965,0.0012,88,9,18
0.937,0.069,0.965,0.0012,88,9,19
0.941,0.071,0.962,0.0013,88,10,2
0.937,0.076,0.962,0.0011,88,10,3
0.937,0.076,0.962,0.0011,88,10,4
0.941,0.071,0.962,0.0011,88,10,5
0.941,0.071,0.962,0.0012,88,10,6
0.941,0.071,0.962,0.0011,88,10,7
